school_id,school_name,learner_id,module,score_pct,passed,assessment_date,record_source,source_file,school_id_raw,school_folder,extracted_name,extracted_school,school_match_tier,canonical_school_name,resolved_school_id,internal_learner_id,match_route,match_note
,,,basic_computer_skills,80.0,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,67.5,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,64.3,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,91.7,True,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,55.3,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,78.5,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,83.3,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,83.3,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,46.1,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,63.5,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,79.4,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,59.2,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,50.8,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,54.2,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,80.0,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,78.1,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,80.8,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,70.2,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,57.5,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,86.1,True,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,36.0,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,48.1,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,78.6,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,68.9,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,60.4,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,42.1,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,,,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,84.7,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,20.2,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,40.3,False,,csv,Isomo Circles - Cohort 2 - Gs Rambura Filles- IS_SCH_029 - NorthStar Baseline Assessment - Sheet1.csv,,Gs Rambura Filles,,IS_SCH_029,normalized,GS Rambura Filles,ID_SCH_665972,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,79.4,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - IRANZI Christa Jessica - IS_CIR_0508 - NorthStar Baseline Assessment.pdf,,CIC Muramba,IRANZI Christa Jessica,IS_SCH_002,no_school_info,,,ID_LRN_552741,matched_exact,IRANZI Christa Jessica
,,,info_literacy,19.7,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - IRANZI Christa Jessica - IS_CIR_0508 - NorthStar Baseline Assessment.pdf,,CIC Muramba,IRANZI Christa Jessica,IS_SCH_002,no_school_info,,,ID_LRN_552741,matched_exact,IRANZI Christa Jessica
,,,internet_basics,57.7,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - IRANZI Christa Jessica - IS_CIR_0508 - NorthStar Baseline Assessment.pdf,,CIC Muramba,IRANZI Christa Jessica,IS_SCH_002,no_school_info,,,ID_LRN_552741,matched_exact,IRANZI Christa Jessica
,,,basic_computer_skills,91.7,True,,csv,Isomo Circles - Cohort 2 - GS NDBC - IS_SCH_020 - NorthStar Baseline Assessment - NorthStar Baseline Assessment.csv,,GS NDBC,,IS_SCH_020,normalized,GS Notre Dame Bon Conseil,ID_SCH_663074,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,info_literacy,53.9,False,,csv,Isomo Circles - Cohort 2 - GS NDBC - IS_SCH_020 - NorthStar Baseline Assessment - NorthStar Baseline Assessment.csv,,GS NDBC,,IS_SCH_020,normalized,GS Notre Dame Bon Conseil,ID_SCH_663074,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,internet_basics,73.3,False,,csv,Isomo Circles - Cohort 2 - GS NDBC - IS_SCH_020 - NorthStar Baseline Assessment - NorthStar Baseline Assessment.csv,,GS NDBC,,IS_SCH_020,normalized,GS Notre Dame Bon Conseil,ID_SCH_663074,,unresolvable_csv_source,CSV rows carry no learner identifier — school-level only
,,,basic_computer_skills,71.1,False,2026-03-28,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - MUTUYIMANA Rachel - IS_CIR_0513 - NorthStar Baseline Assessment.pdf,,CIC Muramba,MUTUYIMANA Rachel,IS_SCH_002,no_school_info,,,ID_LRN_369428,matched_exact,MUTUYIMANA Rachel
,,,info_literacy,46.1,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - MUTUYIMANA Rachel - IS_CIR_0513 - NorthStar Baseline Assessment.pdf,,CIC Muramba,MUTUYIMANA Rachel,IS_SCH_002,no_school_info,,,ID_LRN_369428,matched_exact,MUTUYIMANA Rachel
,,,internet_basics,44.9,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - MUTUYIMANA Rachel - IS_CIR_0513 - NorthStar Baseline Assessment.pdf,,CIC Muramba,MUTUYIMANA Rachel,IS_SCH_002,no_school_info,,,ID_LRN_369428,matched_exact,MUTUYIMANA Rachel
,,,info_literacy,48.7,False,2026-02-27,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - UDAHEMUKA Floride - IS_CIR_0514 - NorthStar Baseline Assessment.pdf,,CIC Muramba,UDAHEMUKA Floride,IS_SCH_002,no_school_info,,,ID_LRN_495118,matched_exact,UDAHEMUKA Floride
,,,basic_computer_skills,59.2,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - KWIHANGANA Sifa - IS_CIR_0518 - NorthStar Baseline Assessment.pdf,,CIC Muramba,KWIHANGANA Sifa,IS_SCH_002,no_school_info,,,ID_LRN_407081,matched_exact,KWIHANGANA Sifa
,,,info_literacy,12.7,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - KWIHANGANA Sifa - IS_CIR_0518 - NorthStar Baseline Assessment.pdf,,CIC Muramba,KWIHANGANA Sifa,IS_SCH_002,no_school_info,,,ID_LRN_407081,matched_exact,KWIHANGANA Sifa
,,,internet_basics,33.7,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - KWIHANGANA Sifa - IS_CIR_0518 - NorthStar Baseline Assessment.pdf,,CIC Muramba,KWIHANGANA Sifa,IS_SCH_002,no_school_info,,,ID_LRN_407081,matched_exact,KWIHANGANA Sifa
,,,basic_computer_skills,94.4,True,2026-02-26,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - IRUMVA Micheline - IS_CIR_0519 - NorthStar Baseline Assessment.pdf,,CIC Muramba,IRUMVA Micheline,IS_SCH_002,no_school_info,,,ID_LRN_263687,matched_exact,IRUMVA Micheline
,,,info_literacy,46.1,False,2026-02-26,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - IRUMVA Micheline - IS_CIR_0519 - NorthStar Baseline Assessment.pdf,,CIC Muramba,IRUMVA Micheline,IS_SCH_002,no_school_info,,,ID_LRN_263687,matched_exact,IRUMVA Micheline
,,,internet_basics,59.1,False,2026-02-26,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - IRUMVA Micheline - IS_CIR_0519 - NorthStar Baseline Assessment.pdf,,CIC Muramba,IRUMVA Micheline,IS_SCH_002,no_school_info,,,ID_LRN_263687,matched_exact,IRUMVA Micheline
,,,internet_basics,59.4,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - IGIRANEZA Laurita Iriza - IS_CIR_0526 - NorthStar Baseline Assessment.pdf,,CIC Muramba,IGIRANEZA Laurita Iriza,IS_SCH_002,no_school_info,,,ID_LRN_215820,matched_exact,IGIRANEZA Laurita Iriza
,,,info_literacy,32.0,False,2026-02-25,pdf_text_extract,Isomo Circles - Cohort 2 - CIC Muramba - IS_SCH_002 - NIKUZE Divine - IS_CIR_0527 - NorthStar Baseline Assessment.pdf,,CIC Muramba,NIKUZE Divine,IS_SCH_002,no_school_info,,,ID_LRN_028564,matched_exact,NIKUZE Divine
,,,basic_computer_skills,100.0,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ingabiyeneza Mahoro Assia - IS_CIR_0529 - NorthStar Baseline Assessment - IS_CIR_0534 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ingabiyeneza Mahoro Assia,IS_SCH_012,no_school_info,,,,unmatched,no candidate found
,,,info_literacy,90.8,True,2026-03-14,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ingabiyeneza Mahoro Assia - IS_CIR_0529 - NorthStar Baseline Assessment - IS_CIR_0534 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ingabiyeneza Mahoro Assia,IS_SCH_012,no_school_info,,,,unmatched,no candidate found
,,,internet_basics,91.8,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ingabiyeneza Mahoro Assia - IS_CIR_0529 - NorthStar Baseline Assessment - IS_CIR_0534 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ingabiyeneza Mahoro Assia,IS_SCH_012,no_school_info,,,,unmatched,no candidate found
,,,basic_computer_skills,94.4,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ingabire Kurama Ornella - IS_CIR_0530 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Ingabire Kurama Ornella,IS_SCH_012,no_school_info,,,ID_LRN_852234,matched_exact,INGABIRE KURAMA ORNELLA
,,,info_literacy,93.4,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ingabire Kurama Ornella - IS_CIR_0530 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Ingabire Kurama Ornella,IS_SCH_012,no_school_info,,,ID_LRN_852234,matched_exact,INGABIRE KURAMA ORNELLA
,,,internet_basics,87.1,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ingabire Kurama Ornella - IS_CIR_0530 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Ingabire Kurama Ornella,IS_SCH_012,no_school_info,,,ID_LRN_852234,matched_exact,INGABIRE KURAMA ORNELLA
,,,basic_computer_skills,91.7,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango- IS_SCH_012 - Shami Ellen Joceline - IS_CIR_0531 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Shami Ellen Joceline,IS_SCH_012,no_school_info,,,ID_LRN_717949,matched_exact,SHAMI ELLEN JOCELINE
,,,info_literacy,91.7,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango- IS_SCH_012 - Shami Ellen Joceline - IS_CIR_0531 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Shami Ellen Joceline,IS_SCH_012,no_school_info,,,ID_LRN_717949,matched_exact,SHAMI ELLEN JOCELINE
,,,internet_basics,84.1,False,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango- IS_SCH_012 - Shami Ellen Joceline - IS_CIR_0531 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Shami Ellen Joceline,IS_SCH_012,no_school_info,,,ID_LRN_717949,matched_exact,SHAMI ELLEN JOCELINE
,,,basic_computer_skills,86.1,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ineza Peace - IS_CIR_0533 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Ineza Peace,IS_SCH_012,no_school_info,,,ID_LRN_354884,matched_exact,INEZA Peace
,,,info_literacy,85.1,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ineza Peace - IS_CIR_0533 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Ineza Peace,IS_SCH_012,no_school_info,,,ID_LRN_354884,matched_exact,INEZA Peace
,,,basic_computer_skills,91.7,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ngabikinze Gad - IS_CIR_0534 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Ngabikinze Gad,IS_SCH_012,no_school_info,,,ID_LRN_301998,matched_exact,NGABIKINZE GAD
,,,info_literacy,91.7,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ngabikinze Gad - IS_CIR_0534 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Ngabikinze Gad,IS_SCH_012,no_school_info,,,ID_LRN_301998,matched_exact,NGABIKINZE GAD
,,,internet_basics,87.1,True,2026-03-14,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Ngabikinze Gad - IS_CIR_0534 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Ngabikinze Gad,IS_SCH_012,no_school_info,,,ID_LRN_301998,matched_exact,NGABIKINZE GAD
,,,basic_computer_skills,91.7,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Izimpamvu Narayisabye Phanette - IS_CIR_0535 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Izimpamvu Narayisabye Phanette,IS_SCH_012,no_school_info,,,ID_LRN_368570,matched_exact,NARAYISABYE IZIMPAMVU PHANETTE
,,,info_literacy,92.1,True,2026-07-03,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Izimpamvu Narayisabye Phanette - IS_CIR_0535 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Izimpamvu Narayisabye Phanette,IS_SCH_012,no_school_info,,,ID_LRN_368570,matched_exact,NARAYISABYE IZIMPAMVU PHANETTE
,,,internet_basics,84.1,False,2026-03-14,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Izimpamvu Narayisabye Phanette - IS_CIR_0535 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Izimpamvu Narayisabye Phanette,IS_SCH_012,no_school_info,,,ID_LRN_368570,matched_exact,NARAYISABYE IZIMPAMVU PHANETTE
,,,basic_computer_skills,97.2,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Shemaryezu Jean Baptiste - IS_CIR_0536 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Shemaryezu Jean Baptiste,IS_SCH_012,no_school_info,,,ID_LRN_319907,matched_fuzzy,HAKIZAYEZU JEAN BAPTISTE (score=0.82)
,,,info_literacy,95.2,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Shemaryezu Jean Baptiste - IS_CIR_0536 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Shemaryezu Jean Baptiste,IS_SCH_012,no_school_info,,,ID_LRN_319907,matched_fuzzy,HAKIZAYEZU JEAN BAPTISTE (score=0.82)
,,,internet_basics,92.9,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Shemaryezu Jean Baptiste - IS_CIR_0536 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Shemaryezu Jean Baptiste,IS_SCH_012,no_school_info,,,ID_LRN_319907,matched_fuzzy,HAKIZAYEZU JEAN BAPTISTE (score=0.82)
,,,basic_computer_skills,100.0,True,2026-02-19,pdf_text_extract,Isomo Circles - Cohort 2 - Es Ruhango - IS_SCH_012 - Germaine Uwiduhaye - IS_CIR_0537 - NorthStar Baseline Assessment.pdf,,Es Ruhango,Germaine Uwiduhaye,IS_SCH_012,no_school_info,,,ID_LRN_998709,matched_exact,UWIDUHAYE GERMAINE
